p0,Average of S(x)
0.803,0.14355266196583588
0.804,0.14038462463719742
0.805,0.14279591580711773
0.806,0.13631232897651402
0.807,0.1384298507893435
0.808,0.1411276455082912
0.809,0.13365565344248934
0.81,0.14337941977025082
0.811,0.13908516358838077
0.812,0.13970088144562004
0.8130000000000001,0.14404561100435673
0.8140000000000001,0.13971486076858242
0.8150000000000001,0.14469212346069849
0.8160000000000001,0.1420245740536271
0.8170000000000001,0.14190680855516666
0.8180000000000001,0.14011480147345037
0.8190000000000001,0.14649804048357531
0.8200000000000001,0.13968345218812733
0.8210000000000001,0.1431784194168862
0.8220000000000001,0.14483844406451804
0.8230000000000001,0.14043775999677452
0.8240000000000001,0.14641708266743148
0.8250000000000001,0.14394439566346562
0.8260000000000001,0.1437879566904735
0.8270000000000001,0.14369891224127979
0.8280000000000001,0.1434473087124807
0.8290000000000001,0.1426591340889134
0.8300000000000001,0.1426607153336072
0.8310000000000001,0.1422455781410551
0.8320000000000001,0.14654535566232038
0.833,0.14592345307146223
0.834,0.14540894882694477
0.835,0.14413199129644316
0.836,0.14513184463424025
0.837,0.1404155929814898
0.838,0.141041548703778
0.839,0.14615698541993444
0.84,0.14889071818861974
0.841,0.14795001578248712
0.842,0.14237813868969773
0.843,0.14877332979334323
0.844,0.1463742482921774
0.845,0.14389975761912124
0.846,0.14578036426349403
0.847,0.14414745556672898
0.848,0.14509529951176106
0.849,0.1457931171644923
0.85,0.14718216950889274
0.851,0.14370129210052068
0.852,0.1480040168628632
0.853,0.14933227095050122
0.854,0.14685228145499624
0.855,0.14911093674370485
0.856,0.1472281691798331
0.857,0.14714868753992058
0.858,0.1484664754639656
0.859,0.14817021077402784
0.86,0.14716454516481034
0.861,0.15178131728790026
0.862,0.1524318775615112
0.863,0.15341951291730954
0.864,0.1484665662036117
0.865,0.14616306837373752
0.866,0.1507423507434982
0.867,0.15082450211639742
0.868,0.1508645896088661
0.869,0.1512849909306222
0.87,0.15314688633764373
0.871,0.15480883864112283
0.872,0.14997955153324927
0.873,0.14920063265088834
0.874,0.15615014973788835
0.875,0.150902429984983
0.876,0.1513943993204839
0.877,0.15485521492007037
0.878,0.15060904891393173
0.879,0.1540467223656388
0.88,0.14958988255356198
0.881,0.15000839683917722
0.882,0.15589850552753434
0.883,0.14940582736275831
0.884,0.1510268310497177
0.885,0.14962905919643638
0.886,0.15319201195524035
0.887,0.15634017714124454
0.888,0.1495081787290436
0.889,0.15500634947924397
0.89,0.15250910445518845
0.891,0.1541498879378891
0.892,0.15761220573566387
0.893,0.15526928030495918
0.894,0.15542106751472087
0.895,0.15735718721590186
0.896,0.15391271806959703
0.897,0.1568522928748625
0.898,0.15205373911525666
0.899,0.1570486737822404
0.9,0.1565894765718876
0.901,0.15400534560126675
0.902,0.15701823669969744
0.903,0.15650631088850392
0.904,0.1587600934022944
0.905,0.15241079668335414
0.906,0.15786173652109384
0.907,0.15902032045219647
0.908,0.1607733173767481
0.909,0.1567448526859545
0.91,0.15748615658167178
0.911,0.15237725836804106
0.912,0.15717416649093396
0.913,0.1521042256131784
0.914,0.15715218667306255
0.915,0.15607447089295684
0.916,0.15794944436802072
0.917,0.16293685196683355
0.918,0.15292366767612106
0.919,0.16481097485838014
0.92,0.158060189434518
0.921,0.1670522681840176
0.922,0.15625964895021952
0.923,0.16040275140434185
0.924,0.16161119538697077
0.925,0.16323742550811352
0.926,0.1607505187873926
0.927,0.16071808048975428
0.928,0.1616872144836016
0.929,0.16452524438626023
0.93,0.16223347697267812
0.931,0.1604574263019149
0.932,0.16361149529166807
0.933,0.15932651504323025
0.934,0.15955295580972684
0.935,0.16136593174617817
0.936,0.15929012759531852
0.937,0.1655160095791175
0.9380000000000001,0.16170793085116714
0.9390000000000001,0.16261947311020206
0.9400000000000001,0.1652710134392257
0.9410000000000001,0.1614680274357221
0.9420000000000001,0.16305240866076476
0.9430000000000001,0.1620292955909085
0.9440000000000001,0.16803745133400597
0.9450000000000001,0.1699105200090179
0.9460000000000001,0.15860468638624903
0.9470000000000001,0.1637352468458759
0.9480000000000001,0.16365405319859708
0.9490000000000001,0.16493090409879754
0.9500000000000001,0.16207433448088698
0.9510000000000001,0.1649617805496622
0.9520000000000001,0.16513377897494344
0.9530000000000001,0.16476876096284157
0.9540000000000001,0.16756075712245128
0.9550000000000001,0.16750770441010876
0.9560000000000001,0.16631910656122445
0.9570000000000001,0.16701884311530826
0.9580000000000001,0.1688988635818099
0.9590000000000001,0.16670542935991894
0.96,0.16643418409124558
0.961,0.16758538906213633
0.962,0.16853869354253578
0.963,0.16940407165518925
0.964,0.1682708267762108
0.965,0.16438154491542017
0.966,0.16562402123300538
0.967,0.1608199487781304
0.968,0.16612785290809864
0.969,0.1682168224772714
0.97,0.1711180660561058
0.971,0.16829486299704996
0.972,0.16736853506998886
0.973,0.1726625588165955
0.974,0.17210268758450104
0.975,0.17510254583466214
0.976,0.17089937095535607
0.977,0.16499069705083025
0.978,0.17152016849825508
0.979,0.1669361867481679
0.98,0.16798526008937525
0.981,0.1740400722424749
0.982,0.169922277075915
0.983,0.17003076419401905
0.984,0.1691023686829446
0.985,0.16818067091058037
0.986,0.1680658712835156
0.987,0.17281891732084662
0.988,0.17112717165391705
0.989,0.16765829937690535
0.99,0.16921213263460128
0.991,0.1706030181722473
0.992,0.1755920045723686
0.993,0.17864913027405574
0.994,0.16921956879589067
0.995,0.17443559614102097
0.996,0.16867398785392676
0.997,0.17787364103935682
0.998,0.17408417269849788
0.999,0.16771614145794245
1.0,0.17705947826763951
