p0,Average of S(x)
0.622,0.09908608320539976
0.623,0.0992344699272498
0.624,0.1013673149522743
0.625,0.10007096673869473
0.626,0.10030321596944752
0.627,0.10006600871672673
0.628,0.10289667688743395
0.629,0.10137960424071599
0.63,0.10017700533367421
0.631,0.09888801086431573
0.632,0.09785784424497494
0.633,0.10008005135215112
0.634,0.1018825455553814
0.635,0.10144188100164991
0.636,0.10210788797298515
0.637,0.10249602489553074
0.638,0.1042845621083557
0.639,0.10428085638801388
0.64,0.09930570003407059
0.641,0.10732967516948981
0.642,0.10094695633030797
0.643,0.10011121179839888
0.644,0.1032608096947072
0.645,0.10672551021447806
0.646,0.1068032645684889
0.647,0.10276597985348979
0.648,0.10106911475363366
0.649,0.100914450747343
0.65,0.10300431243550459
0.651,0.10919301543158645
0.652,0.10359814558804183
0.653,0.10277247731354508
0.654,0.10284640712414282
0.655,0.10406513292645747
0.656,0.10532308851874889
0.657,0.10150577146905185
0.658,0.10556258562406087
0.659,0.10807470717240843
0.66,0.10575071924691606
0.661,0.1087125881447702
0.662,0.10518084206978469
0.663,0.10824061356314657
0.664,0.10751920008415122
0.665,0.10656278124335145
0.666,0.10427672229925579
0.667,0.1067364381503173
0.668,0.10482876307150059
0.669,0.10846077303997403
0.67,0.10879048729290937
0.671,0.10970493343211195
0.672,0.10248542148736285
0.673,0.107056551262281
0.674,0.11174242576810049
0.675,0.11049579713797025
0.676,0.10406435239316482
0.677,0.10785745297838155
0.678,0.1103584753413553
0.679,0.10834178251506663
0.68,0.10825776605421704
0.681,0.11325238349702954
0.682,0.10977821962126057
0.683,0.1091847227702777
0.684,0.1065031005840234
0.685,0.11129131300226325
0.686,0.1128502159761064
0.687,0.11001035525170953
0.6880000000000001,0.11289843056792509
0.6890000000000001,0.11274121935083037
0.6900000000000001,0.11223280090189848
0.6910000000000001,0.11072345324920696
0.6920000000000001,0.11065582110563485
0.6930000000000001,0.10986365793741364
0.6940000000000001,0.10917271566722925
0.6950000000000001,0.11038449719380013
0.6960000000000001,0.1095248334504507
0.6970000000000001,0.10533350655975307
0.6980000000000001,0.11277162503558964
0.6990000000000001,0.11866480426229452
0.7000000000000001,0.11296855534963515
0.7010000000000001,0.1117698232916222
0.7020000000000001,0.11518257594655759
0.7030000000000001,0.11089926898686893
0.704,0.11269378762608019
0.705,0.10958268411559877
0.706,0.11245952986746054
0.707,0.11416188793117456
0.708,0.11295498853570991
0.709,0.1119557307818919
0.71,0.11530279882543952
0.711,0.11578662682479043
0.712,0.11290688047164528
0.713,0.11331757238167808
0.714,0.11220763824935072
0.715,0.1124909715193108
0.716,0.11102595953498678
0.717,0.11480946858652233
0.718,0.1152503838714131
0.719,0.11759523045122189
0.72,0.11451780478138521
0.721,0.11698006293241028
0.722,0.11360337440445115
0.723,0.1179405398733449
0.724,0.11611655491535595
0.725,0.11405152357040427
0.726,0.11031630935304963
0.727,0.11347982755696158
0.728,0.11666523125800386
0.729,0.11335859937663208
0.73,0.12107357317491795
0.731,0.11553411677682743
0.732,0.11938371243226795
0.733,0.12128647655361652
0.734,0.115878348567066
0.735,0.11865654421752668
0.736,0.11885025950752433
0.737,0.11568780129101454
0.738,0.11770694113188943
0.739,0.11936153978006052
0.74,0.11857070300250819
0.741,0.11782926973201178
0.742,0.11885582215043539
0.743,0.12164120022436013
0.744,0.11164139700776761
0.745,0.12493837141400672
0.746,0.11728243761193818
0.747,0.11990838341118974
0.748,0.11767282170361695
0.749,0.122936724415419
0.75,0.1197277140125959
0.751,0.1234799570569588
0.752,0.12209149114351735
0.753,0.11543101972173643
0.754,0.12302598127635359
0.755,0.12064822981405643
0.756,0.1246226903187836
0.757,0.12127135790901716
0.758,0.119776676634452
0.759,0.12435669244599883
0.76,0.11974039370542726
0.761,0.12175634708481305
0.762,0.1232138912486235
0.763,0.12049092435460025
0.764,0.12077774457350322
0.765,0.12283653721959943
0.766,0.1262523249572055
0.767,0.12105842672966019
0.768,0.12324509387808917
0.769,0.12429781952711526
0.77,0.12813430287114352
0.771,0.11888372225739517
0.772,0.11944645424797919
0.773,0.12577553175585343
0.774,0.12404166206905157
0.775,0.12450719008923729
0.776,0.12398200785405629
0.777,0.12273343066117304
0.778,0.12717363164070003
0.779,0.12575472542815821
0.78,0.1257020979058355
0.781,0.12424072871836213
0.782,0.1179610337562095
0.783,0.12143054229664188
0.784,0.12872205486214697
0.785,0.12578516775759335
0.786,0.1229764827175601
0.787,0.12451710358173243
0.788,0.1261962135397097
0.789,0.1273506571588778
0.79,0.13037240242687
0.791,0.126353971777063
0.792,0.12549198194575914
0.793,0.125910658482848
0.794,0.12934051746437114
0.795,0.12945481993825275
0.796,0.1260371420607559
0.797,0.12877961504748908
0.798,0.12923403244256393
0.799,0.12368788667717931
0.8,0.1309141135526582
0.801,0.12502775249359543
0.802,0.12734192389939122
0.803,0.1311338374172989
0.804,0.13036729708625622
0.805,0.12875798253177453
0.806,0.13092652744049713
0.807,0.12620577772213817
0.808,0.12934256367782213
0.809,0.12660541229016678
0.81,0.12936794510157854
0.811,0.12958629527064097
0.812,0.12758225572860857
0.8130000000000001,0.13144587580416747
0.8140000000000001,0.12959323201582626
0.8150000000000001,0.12997255620676193
0.8160000000000001,0.13093837976917616
0.8170000000000001,0.12687336483609624
0.8180000000000001,0.13377430269349022
0.8190000000000001,0.12802209214211055
0.8200000000000001,0.1291363665645519
0.8210000000000001,0.1290003075963229
0.8220000000000001,0.12838465577720418
0.8230000000000001,0.13026851130919523
0.8240000000000001,0.13130280708354955
0.8250000000000001,0.12613520449825286
0.8260000000000001,0.12913723563987245
0.8270000000000001,0.13504863744888407
0.8280000000000001,0.13580416481112803
0.8290000000000001,0.1336497821030284
0.8300000000000001,0.1351617773629889
0.8310000000000001,0.13174240898450051
0.8320000000000001,0.13441295367209655
0.833,0.1316985502507384
0.834,0.12979309606943187
0.835,0.13738959474786872
0.836,0.12823384148023043
0.837,0.12941790541449394
0.838,0.13436986271130294
0.839,0.13849580419152954
0.84,0.13819884912401795
0.841,0.1330166705760273
0.842,0.13236760808072928
0.843,0.13417320578584402
0.844,0.1413157744335792
0.845,0.1338548751095971
0.846,0.13964201480700625
0.847,0.13350142264250417
0.848,0.13281869512219688
0.849,0.1369791521253466
0.85,0.13479188642914844
0.851,0.1300639346804213
0.852,0.13542482000598496
0.853,0.13953394805905478
0.854,0.13730919142642775
0.855,0.13840000929403656
0.856,0.13557421321089594
0.857,0.13645850106438595
0.858,0.13917549374827404
0.859,0.1318787444953792
0.86,0.1328512859933842
0.861,0.13539824263249922
0.862,0.13223723700168696
0.863,0.14010478821378972
0.864,0.13683416876871796
0.865,0.13981840259273517
0.866,0.13583254703794928
0.867,0.13736171692883642
0.868,0.13613052661628688
0.869,0.14008318695992927
0.87,0.1352133376443241
0.871,0.14254218780537248
0.872,0.13701325241059878
0.873,0.14112325264452863
0.874,0.1451505740381981
0.875,0.13821202181231182
0.876,0.13969901956449246
0.877,0.1406366367205338
0.878,0.14178501538730712
0.879,0.14101437191671404
0.88,0.13975890494627763
0.881,0.14372051204519667
0.882,0.14090900540664536
0.883,0.14053574835164076
0.884,0.1425083727061214
0.885,0.14458511126361118
0.886,0.1425615842697997
0.887,0.1410660585480341
0.888,0.1432698914110675
0.889,0.1416561148924829
0.89,0.1409429988391378
0.891,0.14415288044392616
0.892,0.14585325472857438
0.893,0.13947726629906232
0.894,0.14403973565704203
0.895,0.14252466247211026
0.896,0.14449022774105638
0.897,0.14379658611532126
0.898,0.144877082194431
0.899,0.14884053648553908
0.9,0.14128648447835884
0.901,0.14421211266719616
0.902,0.1455214056500777
0.903,0.14399652331909799
0.904,0.14199762701455482
0.905,0.13817545615001967
0.906,0.1470768904190408
0.907,0.1438489558711129
0.908,0.148584568575668
0.909,0.14189878094736064
0.91,0.14779672611683645
0.911,0.14329408588635642
0.912,0.14055633419252742
0.913,0.1495414223932692
0.914,0.14362877573254032
0.915,0.15029009431299914
0.916,0.14015242558520793
0.917,0.1509740922854151
0.918,0.14591890857232584
0.919,0.13859984385777213
0.92,0.14436445940147224
0.921,0.14474300424792558
0.922,0.14611144096333337
0.923,0.1506061029039412
0.924,0.14661383296660707
0.925,0.1518252001943368
0.926,0.15257204039354974
0.927,0.14380451728884072
0.928,0.1504270447394028
0.929,0.14885091963680386
0.93,0.14526801701057418
0.931,0.14472347286914705
0.932,0.14839649268132074
0.933,0.1480638802966647
0.934,0.15242201692415075
0.935,0.1492066932656777
0.936,0.15612426980140157
0.937,0.15005780130801968
0.9380000000000001,0.14929779363368462
0.9390000000000001,0.14944455027054074
0.9400000000000001,0.14964564062200714
0.9410000000000001,0.1541955998737285
0.9420000000000001,0.15342235128460258
0.9430000000000001,0.15021571595627853
0.9440000000000001,0.14639927360999067
0.9450000000000001,0.14576098944191587
0.9460000000000001,0.14471419175572625
0.9470000000000001,0.15659401896574066
0.9480000000000001,0.15114692492368015
0.9490000000000001,0.14888099330535723
0.9500000000000001,0.1558708246842319
0.9510000000000001,0.15816001808214633
0.9520000000000001,0.1559200161395168
0.9530000000000001,0.1493785583365704
0.9540000000000001,0.15382084344727517
0.9550000000000001,0.15256505181543245
0.9560000000000001,0.14896205586324604
0.9570000000000001,0.15525945311190195
0.9580000000000001,0.15432288898047913
0.9590000000000001,0.15249750740718968
0.96,0.15510630241641066
0.961,0.15231009400704448
0.962,0.1553059473432593
0.963,0.15646101354809974
0.964,0.15517657154645298
0.965,0.15617772195584756
0.966,0.14809640222152579
0.967,0.15348094680785873
0.968,0.15857235653286977
0.969,0.15158887542435306
0.97,0.15438536217468798
0.971,0.15123411329695194
0.972,0.1557757470375822
0.973,0.157262609699323
0.974,0.15355446038810008
0.975,0.1601837464678252
0.976,0.15348409611174837
0.977,0.15356116230753397
0.978,0.15332836234020603
0.979,0.155036842715583
0.98,0.1566639119995503
0.981,0.1615448633901867
0.982,0.160518454520437
0.983,0.15240983733070862
0.984,0.15276920417354586
0.985,0.16045541102519645
0.986,0.15900316593797334
0.987,0.1553540317592634
0.988,0.15409575857570082
0.989,0.1593426744977765
0.99,0.16030814874624474
0.991,0.1644870693783093
0.992,0.15977667120793332
0.993,0.1560553961017002
0.994,0.15856364493963124
0.995,0.16165768645031783
0.996,0.16485924089490944
0.997,0.1593870383937434
0.998,0.15144208687029082
0.999,0.16668266549614957
1.0,0.15776305954065956
